time,open,high,low,close,tick_volume,spread,real_volume
2025-03-29 04:42:00,21049.517,21049.517,21048.26,21048.26,60,2100,0
2025-03-29 04:43:00,21048.244,21048.244,21046.78,21046.78,60,2100,0
2025-03-29 04:44:00,21046.74,21046.74,21045.615,21045.615,58,2100,0
2025-03-29 04:45:00,21045.597,21045.597,21044.452,21044.452,59,2100,0
2025-03-29 04:46:00,21044.433,21044.433,21043.096,21043.096,59,2100,0
2025-03-29 04:47:00,21043.088,21043.088,21041.987,21041.987,60,2100,0
2025-03-29 04:48:00,21041.982,21041.982,21040.853,21040.853,60,2100,0
2025-03-29 04:49:00,21040.828,21040.828,21039.61,21039.61,59,2100,0
2025-03-29 04:50:00,21039.6,21039.6,21038.405,21038.405,58,2100,0
2025-03-29 04:51:00,21038.376,21038.376,21037.339,21037.339,60,2100,0
2025-03-29 04:52:00,21037.287,21037.287,21036.083,21036.083,60,2100,0
2025-03-29 04:53:00,21036.044,21036.044,21034.649,21034.649,59,2100,0
2025-03-29 04:54:00,21034.633,21034.633,21033.466,21033.466,60,2100,0
2025-03-29 04:55:00,21033.451,21033.451,21032.207,21032.207,59,2100,0
2025-03-29 04:56:00,21032.2,21032.2,21031.015,21031.015,58,2100,0
2025-03-29 04:57:00,21031.001,21031.001,21029.821,21029.821,60,2100,0
2025-03-29 04:58:00,21029.797,21029.797,21028.518,21028.518,60,2100,0
2025-03-29 04:59:00,21028.494,21028.494,21027.103,21027.103,60,2100,0
2025-03-29 05:00:00,21027.097,21027.097,21025.782,21025.782,60,2100,0
2025-03-29 05:01:00,21025.782,21025.782,21024.509,21024.509,60,2100,0
2025-03-29 05:02:00,21024.448,21024.448,21023.332,21023.332,59,2100,0
2025-03-29 05:03:00,21023.293,21023.293,21022.212,21022.212,60,2100,0
2025-03-29 05:04:00,21022.19,21022.19,21020.916,21020.916,60,2100,0
2025-03-29 05:05:00,21020.888,21039.45,21020.338,21038.745,59,2100,0
2025-03-29 05:06:00,21038.715,21038.715,21037.373,21037.373,60,2100,0
2025-03-29 05:07:00,21037.331,21037.331,21035.948,21035.948,60,2100,0
2025-03-29 05:08:00,21035.936,21035.936,21034.645,21034.645,59,2100,0
2025-03-29 05:09:00,21034.637,21034.637,21033.425,21033.425,58,2100,0
2025-03-29 05:10:00,21033.369,21033.369,21032.171,21032.171,59,2100,0
2025-03-29 05:11:00,21032.162,21032.162,21030.781,21030.781,58,2100,0
2025-03-29 05:12:00,21030.732,21030.732,21029.082,21029.082,60,2100,0
2025-03-29 05:13:00,21029.046,21029.046,21027.557,21027.557,60,2100,0
2025-03-29 05:14:00,21027.546,21027.546,21026.397,21026.397,60,2100,0
2025-03-29 05:15:00,21026.366,21026.366,21025.064,21025.064,59,2100,0
2025-03-29 05:16:00,21025.041,21025.041,21023.786,21023.786,60,2100,0
2025-03-29 05:17:00,21023.775,21023.775,21022.741,21022.741,57,2100,0
2025-03-29 05:18:00,21022.733,21022.733,21021.374,21021.374,58,2100,0
2025-03-29 05:19:00,21021.329,21021.329,21020.008,21020.008,60,2100,0
2025-03-29 05:20:00,21020.0,21020.0,21018.798,21018.798,60,2100,0
2025-03-29 05:21:00,21018.764,21018.764,21017.595,21017.595,59,2100,0
2025-03-29 05:22:00,21017.588,21017.588,21016.464,21016.464,58,2100,0
2025-03-29 05:23:00,21016.44,21016.44,21015.086,21015.086,59,2100,0
2025-03-29 05:24:00,21015.054,21015.054,21013.744,21013.744,58,2100,0
2025-03-29 05:25:00,21013.713,21013.713,21012.452,21012.452,60,2100,0
2025-03-29 05:26:00,21012.436,21012.436,21011.189,21011.189,59,2100,0
2025-03-29 05:27:00,21011.184,21011.184,21009.995,21009.995,59,2100,0
2025-03-29 05:28:00,21009.977,21009.977,21008.781,21008.781,60,2100,0
2025-03-29 05:29:00,21008.73,21008.73,21007.331,21007.331,60,2100,0
2025-03-29 05:30:00,21007.289,21007.289,21005.941,21005.941,59,2100,0
2025-03-29 05:31:00,21005.917,21005.917,21004.692,21004.692,58,2100,0
2025-03-29 05:32:00,21004.681,21004.681,21003.438,21003.438,59,2100,0
2025-03-29 05:33:00,21003.411,21034.093,21002.227,21033.968,60,2100,0
2025-03-29 05:34:00,21033.964,21033.964,21032.665,21032.665,60,2100,0
2025-03-29 05:35:00,21032.636,21032.636,21031.435,21031.435,58,2100,0
2025-03-29 05:36:00,21031.423,21031.423,21030.148,21030.148,60,2100,0
2025-03-29 05:37:00,21030.132,21030.132,21028.957,21028.957,59,2100,0
2025-03-29 05:38:00,21028.951,21050.427,21028.547,21049.505,60,2100,0
2025-03-29 05:39:00,21049.47,21049.47,21048.17,21048.17,58,2100,0
2025-03-29 05:40:00,21048.165,21048.165,21047.019,21047.019,59,2100,0
2025-03-29 05:41:00,21046.986,21046.986,21045.905,21045.905,59,2100,0
2025-03-29 05:42:00,21045.881,21045.881,21044.738,21044.738,59,2100,0
2025-03-29 05:43:00,21044.714,21044.714,21043.538,21043.538,58,2100,0
2025-03-29 05:44:00,21043.518,21043.518,21042.349,21042.349,60,2100,0
2025-03-29 05:45:00,21042.341,21042.341,21041.116,21041.116,59,2100,0
2025-03-29 05:46:00,21041.101,21041.101,21039.889,21039.889,59,2100,0
2025-03-29 05:47:00,21039.886,21078.542,21039.553,21077.563,59,2100,0
2025-03-29 05:48:00,21077.551,21077.551,21076.177,21076.177,59,2100,0
2025-03-29 05:49:00,21076.162,21076.162,21074.875,21074.875,58,2100,0
2025-03-29 05:50:00,21074.843,21074.843,21073.595,21073.595,59,2100,0
2025-03-29 05:51:00,21073.565,21073.565,21072.025,21072.025,60,2100,0
2025-03-29 05:52:00,21072.011,21090.865,21071.385,21090.222,60,2100,0
2025-03-29 05:53:00,21090.212,21090.212,21089.111,21089.111,59,2100,0
2025-03-29 05:54:00,21089.099,21089.099,21087.911,21087.911,59,2100,0
2025-03-29 05:55:00,21087.901,21087.901,21086.462,21086.462,60,2100,0
2025-03-29 05:56:00,21086.444,21086.444,21085.008,21085.008,59,2100,0
2025-03-29 05:57:00,21084.996,21084.996,21083.751,21083.751,60,2100,0
2025-03-29 05:58:00,21083.707,21083.707,21082.488,21082.488,60,2100,0
2025-03-29 05:59:00,21082.486,21082.486,21081.172,21081.172,60,2100,0
2025-03-29 06:00:00,21081.136,21081.136,21079.929,21079.929,60,2100,0
2025-03-29 06:01:00,21079.915,21126.733,21079.901,21125.34,60,2110,0
2025-03-29 06:02:00,21125.306,21125.306,21124.236,21124.236,59,2110,0
2025-03-29 06:03:00,21124.221,21124.221,21123.022,21123.022,59,2110,0
2025-03-29 06:04:00,21123.01,21123.01,21121.746,21121.746,60,2110,0
2025-03-29 06:05:00,21121.736,21121.736,21120.433,21120.433,57,2110,0
2025-03-29 06:06:00,21120.38,21120.38,21119.153,21119.153,58,2110,0
2025-03-29 06:07:00,21119.101,21119.101,21117.721,21117.721,60,2110,0
2025-03-29 06:08:00,21117.717,21117.717,21116.495,21116.495,60,2110,0
2025-03-29 06:09:00,21116.492,21116.492,21115.097,21115.097,60,2110,0
2025-03-29 06:10:00,21115.085,21115.085,21113.961,21113.961,59,2110,0
2025-03-29 06:11:00,21113.959,21113.959,21112.644,21112.644,59,2110,0
2025-03-29 06:12:00,21112.631,21112.631,21111.397,21111.397,60,2110,0
2025-03-29 06:13:00,21111.382,21111.382,21110.238,21110.238,58,2110,0
2025-03-29 06:14:00,21110.233,21110.233,21109.094,21109.094,60,2110,0
2025-03-29 06:15:00,21109.079,21109.079,21107.947,21107.947,59,2110,0
2025-03-29 06:16:00,21107.941,21107.941,21106.839,21106.839,57,2110,0
2025-03-29 06:17:00,21106.813,21113.822,21105.943,21113.57,60,2110,0
2025-03-29 06:18:00,21113.55,21113.55,21112.406,21112.406,60,2110,0
2025-03-29 06:19:00,21112.367,21112.367,21111.345,21111.345,59,2110,0
2025-03-29 06:20:00,21111.31,21111.31,21109.991,21109.991,60,2110,0
2025-03-29 06:21:00,21109.963,21109.963,21108.671,21108.671,59,2110,0
2025-03-29 06:22:00,21108.665,21108.665,21107.577,21107.577,60,2110,0
2025-03-29 06:23:00,21107.534,21107.534,21106.328,21106.328,58,2110,0
2025-03-29 06:24:00,21106.306,21106.306,21104.926,21104.926,60,2110,0
2025-03-29 06:25:00,21104.892,21104.892,21103.515,21103.515,58,2110,0
2025-03-29 06:26:00,21103.496,21103.496,21102.423,21102.423,59,2110,0
2025-03-29 06:27:00,21102.415,21102.415,21101.254,21101.254,58,2110,0
2025-03-29 06:28:00,21101.222,21101.222,21099.949,21099.949,58,2110,0
2025-03-29 06:29:00,21099.948,21099.948,21098.492,21098.492,60,2110,0
2025-03-29 06:30:00,21098.485,21098.485,21097.275,21097.275,60,2100,0
2025-03-29 06:31:00,21097.273,21097.273,21096.066,21096.066,59,2100,0
2025-03-29 06:32:00,21096.058,21096.058,21094.836,21094.836,60,2100,0
2025-03-29 06:33:00,21094.8,21094.8,21093.493,21093.493,57,2100,0
2025-03-29 06:34:00,21093.474,21093.474,21092.392,21092.392,58,2100,0
2025-03-29 06:35:00,21092.368,21092.368,21091.137,21091.137,60,2100,0
2025-03-29 06:36:00,21091.115,21091.115,21089.838,21089.838,59,2100,0
2025-03-29 06:37:00,21089.795,21089.795,21088.587,21088.587,60,2100,0
2025-03-29 06:38:00,21088.554,21088.554,21087.46,21087.46,59,2100,0
2025-03-29 06:39:00,21087.452,21087.452,21086.173,21086.173,59,2100,0
2025-03-29 06:40:00,21086.168,21086.168,21084.814,21084.814,58,2100,0
2025-03-29 06:41:00,21084.814,21084.814,21083.566,21083.566,57,2100,0
2025-03-29 06:42:00,21083.52,21083.52,21082.392,21082.392,60,2100,0
2025-03-29 06:43:00,21082.388,21082.388,21081.192,21081.192,56,2100,0
2025-03-29 06:44:00,21081.175,21081.175,21079.864,21079.864,60,2100,0
2025-03-29 06:45:00,21079.826,21079.826,21078.51,21078.51,60,2100,0
2025-03-29 06:46:00,21078.502,21078.502,21076.959,21076.959,60,2100,0
2025-03-29 06:47:00,21076.938,21076.938,21075.555,21075.555,60,2100,0
2025-03-29 06:48:00,21075.518,21075.518,21074.299,21074.299,60,2100,0
2025-03-29 06:49:00,21074.261,21074.261,21073.151,21073.151,58,2100,0
2025-03-29 06:50:00,21073.118,21073.118,21071.954,21071.954,60,2100,0
2025-03-29 06:51:00,21071.921,21071.921,21070.831,21070.831,60,2100,0
2025-03-29 06:52:00,21070.818,21070.818,21069.675,21069.675,59,2100,0
2025-03-29 06:53:00,21069.657,21069.657,21068.439,21068.439,59,2100,0
2025-03-29 06:54:00,21068.413,21068.413,21067.301,21067.301,60,2100,0
2025-03-29 06:55:00,21067.295,21067.295,21066.028,21066.028,59,2100,0
2025-03-29 06:56:00,21066.009,21066.009,21064.895,21064.895,58,2100,0
2025-03-29 06:57:00,21064.875,21064.875,21063.612,21063.612,59,2100,0
2025-03-29 06:58:00,21063.585,21063.585,21062.444,21062.444,60,2100,0
2025-03-29 06:59:00,21062.406,21062.406,21061.131,21061.131,55,2100,0
2025-03-29 07:00:00,21061.11,21061.11,21059.905,21059.905,59,2100,0
2025-03-29 07:01:00,21059.891,21059.891,21058.569,21058.569,59,2100,0
2025-03-29 07:02:00,21058.559,21058.559,21057.225,21057.225,59,2100,0
2025-03-29 07:03:00,21057.219,21057.219,21056.024,21056.024,60,2100,0
2025-03-29 07:04:00,21056.009,21056.009,21054.854,21054.854,60,2100,0
2025-03-29 07:05:00,21054.838,21054.838,21053.696,21053.696,59,2100,0
2025-03-29 07:06:00,21053.684,21053.684,21052.56,21052.56,60,2100,0
2025-03-29 07:07:00,21052.551,21052.551,21051.325,21051.325,57,2100,0
2025-03-29 07:08:00,21051.308,21051.308,21050.241,21050.241,60,2100,0
2025-03-29 07:09:00,21050.239,21050.239,21048.921,21048.921,60,2100,0
2025-03-29 07:10:00,21048.896,21048.896,21047.631,21047.631,59,2100,0
2025-03-29 07:11:00,21047.594,21047.594,21046.292,21046.292,58,2100,0
2025-03-29 07:12:00,21046.274,21046.274,21045.005,21045.005,60,2100,0
2025-03-29 07:13:00,21044.998,21044.998,21043.778,21043.778,59,2100,0
2025-03-29 07:14:00,21043.75,21043.75,21042.617,21042.617,58,2100,0
2025-03-29 07:15:00,21042.593,21042.593,21041.442,21041.442,60,2100,0
2025-03-29 07:16:00,21041.41,21041.41,21040.261,21040.261,58,2100,0
2025-03-29 07:17:00,21040.229,21040.229,21039.014,21039.014,59,2100,0
2025-03-29 07:18:00,21039.0,21045.888,21038.825,21044.823,60,2100,0
2025-03-29 07:19:00,21044.822,21044.822,21043.582,21043.582,59,2100,0
2025-03-29 07:20:00,21043.573,21043.573,21042.452,21042.452,59,2100,0
2025-03-29 07:21:00,21042.428,21042.428,21041.128,21041.128,57,2100,0
2025-03-29 07:22:00,21041.105,21041.105,21040.046,21040.046,59,2100,0
2025-03-29 07:23:00,21040.041,21040.041,21038.754,21038.754,58,2100,0
2025-03-29 07:24:00,21038.744,21038.744,21037.444,21037.444,59,2100,0
2025-03-29 07:25:00,21037.442,21037.442,21036.273,21036.273,59,2100,0
2025-03-29 07:26:00,21036.254,21036.254,21034.974,21034.974,59,2100,0
2025-03-29 07:27:00,21034.942,21034.942,21033.691,21033.691,59,2100,0
2025-03-29 07:28:00,21033.684,21033.684,21032.482,21032.482,59,2100,0
2025-03-29 07:29:00,21032.473,21032.473,21031.367,21031.367,59,2100,0
2025-03-29 07:30:00,21031.632,21031.632,21030.497,21030.497,59,2100,0
2025-03-29 07:31:00,21030.49,21030.49,21029.303,21029.303,59,2100,0
2025-03-29 07:32:00,21029.292,21029.292,21027.8,21027.8,60,2100,0
2025-03-29 07:33:00,21027.798,21027.798,21026.454,21026.454,60,2100,0
2025-03-29 07:34:00,21026.425,21026.425,21025.067,21025.067,58,2100,0
2025-03-29 07:35:00,21025.053,21025.053,21023.813,21023.813,58,2100,0
2025-03-29 07:36:00,21023.799,21023.799,21022.717,21022.717,59,2100,0
2025-03-29 07:37:00,21022.696,21022.696,21021.471,21021.471,58,2100,0
2025-03-29 07:38:00,21021.438,21021.438,21019.989,21019.989,60,2100,0
2025-03-29 07:39:00,21019.981,21019.981,21018.661,21018.661,60,2100,0
2025-03-29 07:40:00,21018.617,21032.326,21018.57,21031.197,60,2100,0
2025-03-29 07:41:00,21031.169,21031.169,21030.02,21030.02,60,2100,0
2025-03-29 07:42:00,21029.96,21029.96,21028.797,21028.797,59,2100,0
2025-03-29 07:43:00,21028.787,21028.787,21027.48,21027.48,59,2100,0
2025-03-29 07:44:00,21027.432,21027.432,21026.079,21026.079,60,2100,0
2025-03-29 07:45:00,21026.048,21026.048,21024.646,21024.646,60,2100,0
2025-03-29 07:46:00,21024.646,21024.646,21023.39,21023.39,59,2100,0
2025-03-29 07:47:00,21023.361,21023.361,21022.107,21022.107,60,2100,0
2025-03-29 07:48:00,21022.095,21022.095,21021.017,21021.017,60,2100,0
2025-03-29 07:49:00,21021.005,21021.005,21019.64,21019.64,60,2100,0
2025-03-29 07:50:00,21019.614,21019.614,21018.362,21018.362,60,2100,0
2025-03-29 07:51:00,21018.341,21025.486,21017.063,21025.448,56,2100,0
2025-03-29 07:52:00,21025.424,21025.424,21024.35,21024.35,59,2100,0
2025-03-29 07:53:00,21024.31,21024.31,21023.126,21023.126,60,2100,0
2025-03-29 07:54:00,21023.084,21023.084,21021.917,21021.917,58,2100,0
2025-03-29 07:55:00,21021.897,21021.897,21020.634,21020.634,59,2100,0
2025-03-29 07:56:00,21020.622,21020.622,21019.424,21019.424,59,2100,0
2025-03-29 07:57:00,21019.396,21037.308,21018.219,21037.219,59,2100,0
2025-03-29 07:58:00,21037.192,21037.192,21035.898,21035.898,59,2100,0
2025-03-29 07:59:00,21035.889,21035.889,21034.697,21034.697,59,2100,0
2025-03-29 08:00:00,21034.69,21034.69,21033.528,21033.528,58,2100,0
2025-03-29 08:01:00,21033.503,21033.503,21032.321,21032.321,60,2100,0
2025-03-29 08:02:00,21032.295,21032.295,21031.049,21031.049,60,2100,0
2025-03-29 08:03:00,21031.041,21031.041,21029.821,21029.821,59,2100,0
2025-03-29 08:04:00,21029.782,21029.782,21028.541,21028.541,60,2100,0
2025-03-29 08:05:00,21028.537,21028.537,21027.221,21027.221,60,2100,0
2025-03-29 08:06:00,21027.191,21027.191,21025.829,21025.829,60,2100,0
2025-03-29 08:07:00,21025.811,21025.811,21024.591,21024.591,58,2100,0
2025-03-29 08:08:00,21024.556,21024.556,21023.45,21023.45,59,2100,0
2025-03-29 08:09:00,21023.416,21023.416,21022.192,21022.192,59,2100,0
2025-03-29 08:10:00,21022.176,21022.176,21020.864,21020.864,58,2100,0
2025-03-29 08:11:00,21020.843,21020.843,21019.744,21019.744,58,2100,0
2025-03-29 08:12:00,21019.743,21019.743,21018.541,21018.541,59,2100,0
2025-03-29 08:13:00,21018.524,21018.524,21017.202,21017.202,59,2100,0
2025-03-29 08:14:00,21017.178,21017.178,21015.797,21015.797,60,2100,0
2025-03-29 08:15:00,21015.758,21015.758,21014.474,21014.474,60,2100,0
2025-03-29 08:16:00,21014.461,21014.461,21013.176,21013.176,59,2100,0
2025-03-29 08:17:00,21013.146,21013.146,21011.762,21011.762,59,2100,0
2025-03-29 08:18:00,21011.744,21011.744,21010.407,21010.407,60,2100,0
2025-03-29 08:19:00,21010.398,21010.398,21009.153,21009.153,60,2100,0
2025-03-29 08:20:00,21009.135,21009.135,21007.894,21007.894,60,2100,0
2025-03-29 08:21:00,21007.882,21007.882,21006.789,21006.789,60,2100,0
2025-03-29 08:22:00,21006.761,21006.761,21005.586,21005.586,58,2100,0
2025-03-29 08:23:00,21005.569,21005.569,21004.383,21004.383,60,2100,0
2025-03-29 08:24:00,21004.36,21004.36,21003.171,21003.171,60,2100,0
2025-03-29 08:25:00,21003.164,21003.164,21001.869,21001.869,59,2100,0
2025-03-29 08:26:00,21001.824,21001.824,21000.519,21000.519,59,2100,0
2025-03-29 08:27:00,21000.493,21000.493,20999.337,20999.337,60,2100,0
2025-03-29 08:28:00,20999.308,20999.308,20998.018,20998.018,60,2090,0
2025-03-29 08:29:00,20997.981,20997.981,20996.734,20996.734,60,2090,0
2025-03-29 08:30:00,20996.709,20996.709,20995.651,20995.651,60,2090,0
2025-03-29 08:31:00,20995.625,20995.625,20994.406,20994.406,57,2090,0
2025-03-29 08:32:00,20994.38,20994.38,20993.112,20993.112,60,2090,0
2025-03-29 08:33:00,20993.09,20993.09,20991.635,20991.635,60,2090,0
2025-03-29 08:34:00,20991.601,20991.601,20990.257,20990.257,58,2090,0
2025-03-29 08:35:00,20990.221,20991.881,20989.104,20991.628,60,2090,0
2025-03-29 08:36:00,20991.604,20991.604,20990.185,20990.185,60,2090,0
2025-03-29 08:37:00,20990.177,20990.177,20988.985,20988.985,59,2090,0
2025-03-29 08:38:00,20988.962,20988.962,20987.822,20987.822,59,2090,0
2025-03-29 08:39:00,20987.777,20987.777,20986.597,20986.597,58,2090,0
2025-03-29 08:40:00,20986.582,20986.582,20985.439,20985.439,59,2090,0
2025-03-29 08:41:00,20985.412,20985.412,20984.138,20984.138,59,2090,0
2025-03-29 08:42:00,20984.125,21022.018,20983.884,21020.795,59,2090,0
2025-03-29 08:43:00,21020.777,21020.777,21019.575,21019.575,60,2100,0
2025-03-29 08:44:00,21019.544,21019.544,21018.307,21018.307,59,2100,0
2025-03-29 08:45:00,21018.276,21018.276,21017.059,21017.059,59,2100,0
2025-03-29 08:46:00,21017.039,21017.039,21015.802,21015.802,59,2100,0
2025-03-29 08:47:00,21015.788,21015.788,21014.406,21014.406,58,2100,0
2025-03-29 08:48:00,21014.397,21014.397,21013.063,21013.063,58,2100,0
2025-03-29 08:49:00,21013.016,21013.016,21011.674,21011.674,60,2100,0
2025-03-29 08:50:00,21011.66,21011.66,21010.482,21010.482,60,2100,0
2025-03-29 08:51:00,21010.444,21010.444,21009.26,21009.26,59,2100,0
2025-03-29 08:52:00,21009.235,21039.301,21008.858,21038.53,60,2100,0
2025-03-29 08:53:00,21038.509,21038.509,21037.358,21037.358,60,2100,0
2025-03-29 08:54:00,21037.357,21037.357,21035.999,21035.999,60,2100,0
2025-03-29 08:55:00,21035.938,21035.938,21034.535,21034.535,59,2100,0
2025-03-29 08:56:00,21034.514,21034.514,21033.284,21033.284,60,2100,0
2025-03-29 08:57:00,21033.283,21033.283,21032.133,21032.133,60,2100,0
2025-03-29 08:58:00,21032.13,21032.13,21030.852,21030.852,59,2100,0
2025-03-29 08:59:00,21030.831,21030.831,21029.564,21029.564,60,2100,0
2025-03-29 09:00:00,21029.541,21029.541,21028.482,21028.482,58,2100,0
2025-03-29 09:01:00,21028.458,21028.458,21027.163,21027.163,60,2100,0
2025-03-29 09:02:00,21027.156,21027.156,21026.042,21026.042,60,2100,0
2025-03-29 09:03:00,21026.006,21026.006,21024.623,21024.623,59,2100,0
2025-03-29 09:04:00,21024.585,21024.585,21023.39,21023.39,60,2100,0
2025-03-29 09:05:00,21023.343,21023.343,21022.076,21022.076,60,2100,0
2025-03-29 09:06:00,21022.057,21022.057,21020.572,21020.572,60,2100,0
2025-03-29 09:07:00,21020.512,21020.512,21019.286,21019.286,58,2100,0
2025-03-29 09:08:00,21019.261,21019.261,21017.939,21017.939,59,2100,0
2025-03-29 09:09:00,21017.912,21017.912,21016.687,21016.687,59,2100,0
2025-03-29 09:10:00,21016.676,21016.676,21015.386,21015.386,59,2100,0
2025-03-29 09:11:00,21015.358,21015.358,21014.116,21014.116,60,2100,0
2025-03-29 09:12:00,21014.1,21014.1,21012.74,21012.74,60,2100,0
2025-03-29 09:13:00,21012.739,21039.955,21012.697,21038.845,60,2100,0
2025-03-29 09:14:00,21038.808,21038.808,21037.783,21037.783,58,2100,0
2025-03-29 09:15:00,21037.782,21037.782,21036.456,21036.456,60,2100,0
2025-03-29 09:16:00,21036.445,21036.445,21035.294,21035.294,58,2100,0
2025-03-29 09:17:00,21035.27,21035.27,21034.033,21034.033,60,2100,0
2025-03-29 09:18:00,21034.017,21047.447,21033.541,21046.708,60,2100,0
2025-03-29 09:19:00,21046.675,21046.675,21045.451,21045.451,60,2100,0
2025-03-29 09:20:00,21045.434,21045.434,21044.12,21044.12,59,2100,0
2025-03-29 09:21:00,21044.086,21044.086,21042.854,21042.854,59,2100,0
2025-03-29 09:22:00,21042.835,21042.835,21041.61,21041.61,60,2100,0
2025-03-29 09:23:00,21041.602,21041.602,21040.308,21040.308,60,2100,0
